"year","plot","direction","distance","column","row","content"
2021,6,1,1,5,5,"other_plant"
2021,6,1,2,1,1,"other_plant"
2021,6,1,2,1,2,"other_plant"
2021,6,1,2,1,3,"other_plant"
2021,6,1,2,1,4,"other_plant"
2021,6,1,2,1,5,"other_plant"
2021,6,1,2,2,1,"other_plant"
2021,6,1,2,2,2,"other_plant"
2021,6,1,2,2,3,"other_plant"
2021,6,1,2,2,4,"other_plant"
2021,6,1,2,2,5,"other_plant"
2021,6,1,2,3,1,"other_plant"
2021,6,1,2,3,2,"other_plant"
2021,6,1,2,3,3,"other_plant"
2021,6,1,2,3,4,"other_plant"
2021,6,1,2,3,5,"other_plant"
2021,6,1,2,4,1,"other_plant"
2021,6,1,2,4,2,"other_plant"
2021,6,1,2,4,3,"other_plant"
2021,6,1,2,4,4,"other_plant"
2021,6,1,2,4,5,"other_plant"
2021,6,1,2,5,1,"other_plant"
2021,6,1,2,5,2,"other_plant"
2021,6,1,2,5,3,"other_plant"
2021,6,1,2,5,4,"other_plant"
2021,6,1,2,5,5,"other_plant"
2021,6,1,3,1,1,"other_plant"
2021,6,1,3,1,2,"cheatgrass_plant"
2021,6,1,3,1,3,"cheatgrass_plant"
2021,6,1,3,1,4,"cheatgrass_plant"
2021,6,1,3,1,5,"other_plant"
2021,6,1,3,2,1,"bare_ground"
2021,6,1,3,2,2,"cheatgrass_plant"
2021,6,1,3,2,3,"other_plant"
2021,6,1,3,2,4,"cheatgrass_plant"
2021,6,1,3,2,5,"cheatgrass_plant"
2021,6,1,3,3,1,"cheatgrass_plant"
2021,6,1,3,3,2,"cheatgrass_plant"
2021,6,1,3,3,3,"cheatgrass_plant"
2021,6,1,3,3,4,"cheatgrass_plant"
2021,6,1,3,3,5,"cheatgrass_plant"
2021,6,1,3,4,1,"cheatgrass_plant"
2021,6,1,3,4,2,"cheatgrass_litter"
2021,6,1,3,4,3,"bare_ground"
2021,6,1,3,4,4,"bare_ground"
2021,6,1,3,4,5,"cheatgrass_plant"
2021,6,1,3,5,1,"cheatgrass_litter"
2021,6,1,3,5,2,"bare_ground"
2021,6,1,3,5,3,"bare_ground"
2021,6,1,3,5,4,"bare_ground"
2021,6,1,3,5,5,"cheatgrass_plant"
2021,6,1,4,1,1,"cheatgrass_plant"
2021,6,1,4,1,2,"cheatgrass_plant"
2021,6,1,4,1,3,"cheatgrass_plant"
2021,6,1,4,1,4,"cheatgrass_plant"
2021,6,1,4,1,5,"cheatgrass_plant"
2021,6,1,4,2,1,"cheatgrass_plant"
2021,6,1,4,2,2,"cheatgrass_plant"
2021,6,1,4,2,3,"cheatgrass_plant"
2021,6,1,4,2,4,"cheatgrass_plant"
2021,6,1,4,2,5,"cheatgrass_plant"
2021,6,1,4,3,1,"cheatgrass_plant"
2021,6,1,4,3,2,"cheatgrass_plant"
2021,6,1,4,3,3,"cheatgrass_plant"
2021,6,1,4,3,4,"other_plant"
2021,6,1,4,3,5,"cheatgrass_plant"
2021,6,1,4,4,1,"cheatgrass_plant"
2021,6,1,4,4,2,"cheatgrass_plant"
2021,6,1,4,4,3,"cheatgrass_plant"
2021,6,1,4,4,4,"cheatgrass_litter"
2021,6,1,4,4,5,"bare_ground"
2021,6,1,4,5,1,"other_plant"
2021,6,1,4,5,2,"cheatgrass_plant"
2021,6,1,4,5,3,"other_plant"
2021,6,1,4,5,4,"other_plant"
2021,6,1,4,5,5,"other_plant"
2021,6,1,5,1,1,"other_plant"
2021,6,1,5,1,2,"other_plant"
2021,6,1,5,1,3,"other_plant"
2021,6,1,5,1,4,"other_plant"
2021,6,1,5,1,5,"other_litter"
2021,6,1,5,2,1,"other_plant"
2021,6,1,5,2,2,"other_plant"
2021,6,1,5,2,3,"other_litter"
2021,6,1,5,2,4,"other_litter"
2021,6,1,5,2,5,"other_plant"
2021,6,1,5,3,1,"bare_ground"
2021,6,1,5,3,2,"bare_ground"
2021,6,1,5,3,3,"other_plant"
2021,6,1,5,3,4,"other_litter"
2021,6,1,5,3,5,"other_plant"
2021,6,1,5,4,1,"bare_ground"
2021,6,1,5,4,2,"bare_ground"
2021,6,1,5,4,3,"other_litter"
2021,6,1,5,4,4,"other_litter"
2021,6,1,5,4,5,"bare_ground"
2021,6,1,5,5,1,"bare_ground"
2021,6,1,5,5,2,"bare_ground"
2021,6,1,5,5,3,"other_plant"
2021,6,1,5,5,4,"other_plant"
2021,6,1,5,5,5,"other_plant"
2021,6,2,1,1,1,"other_plant"
2021,6,2,1,1,2,"other_plant"
2021,6,2,1,1,3,"other_litter"
2021,6,2,1,1,4,"other_plant"
2021,6,2,1,1,5,"other_litter"
2021,6,2,1,2,1,"other_plant"
2021,6,2,1,2,2,"other_plant"
2021,6,2,1,2,3,"other_litter"
2021,6,2,1,2,4,"bare_ground"
2021,6,2,1,2,5,"other_plant"
2021,6,2,1,3,1,"other_plant"
2021,6,2,1,3,2,"other_plant"
2021,6,2,1,3,3,"other_plant"
2021,6,2,1,3,4,"bare_ground"
2021,6,2,1,3,5,"other_plant"
2021,6,2,1,4,1,"other_litter"
2021,6,2,1,4,2,"other_plant"
2021,6,2,1,4,3,"other_litter"
2021,6,2,1,4,4,"other_litter"
2021,6,2,1,4,5,"other_plant"
2021,6,2,1,5,1,"other_plant"
2021,6,2,1,5,2,"other_plant"
2021,6,2,1,5,3,"other_plant"
2021,6,2,1,5,4,"other_litter"
2021,6,2,1,5,5,"other_plant"
2021,6,2,2,1,1,"other_plant"
2021,6,2,2,1,2,"other_litter"
2021,6,2,2,1,3,"other_litter"
2021,6,2,2,1,4,"other_plant"
2021,6,2,2,1,5,"other_plant"
2021,6,2,2,2,1,"other_plant"
2021,6,2,2,2,2,"other_litter"
2021,6,2,2,2,3,"bare_ground"
2021,6,2,2,2,4,"other_litter"
2021,6,2,2,2,5,"other_plant"
2021,6,2,2,3,1,"other_litter"
2021,6,2,2,3,2,"other_litter"
2021,6,2,2,3,3,"other_litter"
2021,6,2,2,3,4,"other_plant"
2021,6,2,2,3,5,"other_litter"
2021,6,2,2,4,1,"other_litter"
2021,6,2,2,4,2,"bare_ground"
2021,6,2,2,4,3,"other_plant"
2021,6,2,2,4,4,"other_plant"
2021,6,2,2,4,5,"other_plant"
2021,6,2,2,5,1,"other_litter"
2021,6,2,2,5,2,"other_litter"
2021,6,2,2,5,3,"other_plant"
2021,6,2,2,5,4,"other_plant"
2021,6,2,2,5,5,"other_plant"
2021,6,2,3,1,1,"other_litter"
2021,6,2,3,1,2,"other_plant"
2021,6,2,3,1,3,"other_plant"
2021,6,2,3,1,4,"other_plant"
2021,6,2,3,1,5,"other_plant"
2021,6,2,3,2,1,"other_plant"
2021,6,2,3,2,2,"other_plant"
2021,6,2,3,2,3,"other_plant"
2021,6,2,3,2,4,"other_plant"
2021,6,2,3,2,5,"other_plant"
2021,6,2,3,3,1,"other_plant"
2021,6,2,3,3,2,"other_plant"
2021,6,2,3,3,3,"other_plant"
2021,6,2,3,3,4,"other_plant"
2021,6,2,3,3,5,"other_plant"
2021,6,2,3,4,1,"other_plant"
2021,6,2,3,4,2,"other_plant"
2021,6,2,3,4,3,"other_plant"
2021,6,2,3,4,4,"other_litter"
2021,6,2,3,4,5,"other_litter"
2021,6,2,3,5,1,"other_plant"
2021,6,2,3,5,2,"other_plant"
2021,6,2,3,5,3,"other_plant"
2021,6,2,3,5,4,"other_plant"
2021,6,2,3,5,5,"other_plant"
2021,6,2,4,1,1,"other_litter"
2021,6,2,4,1,2,"other_plant"
2021,6,2,4,1,3,"other_plant"
2021,6,2,4,1,4,"other_plant"
2021,6,2,4,1,5,"other_plant"
2021,6,2,4,2,1,"other_litter"
2021,6,2,4,2,2,"other_plant"
2021,6,2,4,2,3,"other_litter"
2021,6,2,4,2,4,"other_plant"
2021,6,2,4,2,5,"other_plant"
2021,6,2,4,3,1,"other_plant"
2021,6,2,4,3,2,"other_plant"
2021,6,2,4,3,3,"other_litter"
2021,6,2,4,3,4,"other_plant"
2021,6,2,4,3,5,"other_plant"
2021,6,2,4,4,1,"other_plant"
2021,6,2,4,4,2,"other_litter"
2021,6,2,4,4,3,"other_plant"
2021,6,2,4,4,4,"other_plant"
2021,6,2,4,4,5,"other_litter"
2021,6,2,4,5,1,"other_plant"
2021,6,2,4,5,2,"other_plant"
2021,6,2,4,5,3,"other_plant"
2021,6,2,4,5,4,"other_litter"
2021,6,2,4,5,5,"other_litter"
2021,6,2,5,1,1,"cheatgrass_plant"
2021,6,2,5,1,2,"other_plant"
2021,6,2,5,1,3,"other_plant"
2021,6,2,5,1,4,"other_litter"
2021,6,2,5,1,5,"bare_ground"
2021,6,2,5,2,1,"other_plant"
2021,6,2,5,2,2,"other_plant"
2021,6,2,5,2,3,"cheatgrass_plant"
2021,6,2,5,2,4,"cheatgrass_plant"
2021,6,2,5,2,5,"cheatgrass_litter"
2021,6,2,5,3,1,"other_plant"
2021,6,2,5,3,2,"bare_ground"
2021,6,2,5,3,3,"cheatgrass_plant"
2021,6,2,5,3,4,"cheatgrass_plant"
2021,6,2,5,3,5,"cheatgrass_plant"
2021,6,2,5,4,1,"cheatgrass_plant"
2021,6,2,5,4,2,"cheatgrass_plant"
2021,6,2,5,4,3,"bare_ground"
2021,6,2,5,4,4,"cheatgrass_plant"
2021,6,2,5,4,5,"bare_ground"
2021,6,2,5,5,1,"other_litter"
2021,6,2,5,5,2,"other_plant"
2021,6,2,5,5,3,"cheatgrass_plant"
2021,6,2,5,5,4,"cheatgrass_plant"
2021,6,2,5,5,5,"other_plant"
2021,6,3,1,1,1,"other_plant"
2021,6,3,1,1,2,"other_plant"
2021,6,3,1,1,3,"other_plant"
2021,6,3,1,1,4,"other_plant"
2021,6,3,1,1,5,"other_plant"
2021,6,3,1,2,1,"other_plant"
2021,6,3,1,2,2,"other_plant"
2021,6,3,1,2,3,"other_plant"
2021,6,3,1,2,4,"other_plant"
2021,6,3,1,2,5,"other_plant"
2021,6,3,1,3,1,"other_plant"
2021,6,3,1,3,2,"other_plant"
2021,6,3,1,3,3,"other_plant"
2021,6,3,1,3,4,"other_plant"
2021,6,3,1,3,5,"other_plant"
2021,6,3,1,4,1,"other_plant"
2021,6,3,1,4,2,"other_plant"
2021,6,3,1,4,3,"other_plant"
2021,6,3,1,4,4,"other_plant"
2021,6,3,1,4,5,"other_plant"
2021,6,3,1,5,1,"other_plant"
2021,6,3,1,5,2,"other_plant"
2021,6,3,1,5,3,"other_plant"
2021,6,3,1,5,4,"other_plant"
2021,6,3,1,5,5,"other_litter"
2021,6,3,2,1,1,"other_plant"
2021,6,3,2,1,2,"other_litter"
2021,6,3,2,1,3,"other_plant"
2021,6,3,2,1,4,"other_litter"
2021,6,3,2,1,5,"other_plant"
2021,6,3,2,2,1,"other_litter"
2021,6,3,2,2,2,"other_litter"
2021,6,3,2,2,3,"other_plant"
2021,6,3,2,2,4,"other_litter"
2021,6,3,2,2,5,"other_litter"
2021,6,3,2,3,1,"other_plant"
2021,6,3,2,3,2,"other_plant"
2021,6,3,2,3,3,"other_plant"
2021,6,3,2,3,4,"other_plant"
2021,6,3,2,3,5,"other_plant"
2021,6,3,2,4,1,"other_plant"
2021,6,3,2,4,2,"other_plant"
2021,6,3,2,4,3,"other_plant"
2021,6,3,2,4,4,"other_plant"
2021,6,3,2,4,5,"other_plant"
2021,6,3,2,5,1,"other_litter"
2021,6,3,2,5,2,"other_plant"
2021,6,3,2,5,3,"other_plant"
2021,6,3,2,5,4,"other_litter"
2021,6,3,2,5,5,"other_plant"
2021,6,3,3,1,1,"bare_ground"
2021,6,3,3,1,2,"bare_ground"
2021,6,3,3,1,3,"bare_ground"
2021,6,3,3,1,4,"other_plant"
2021,6,3,3,1,5,"other_plant"
2021,6,3,3,2,1,"other_litter"
2021,6,3,3,2,2,"other_litter"
2021,6,3,3,2,3,"other_litter"
2021,6,3,3,2,4,"other_plant"
2021,6,3,3,2,5,"other_plant"
2021,6,3,3,3,1,"other_litter"
2021,6,3,3,3,2,"other_plant"
2021,6,3,3,3,3,"other_plant"
2021,6,3,3,3,4,"other_plant"
2021,6,3,3,3,5,"other_plant"
2021,6,3,3,4,1,"bare_ground"
2021,6,3,3,4,2,"bare_ground"
2021,6,3,3,4,3,"other_plant"
2021,6,3,3,4,4,"other_plant"
2021,6,3,3,4,5,"other_plant"
2021,6,3,3,5,1,"other_plant"
2021,6,3,3,5,2,"other_plant"
2021,6,3,3,5,3,"other_plant"
2021,6,3,3,5,4,"other_plant"
2021,6,3,3,5,5,"other_plant"
2021,6,3,4,1,1,"other_plant"
2021,6,3,4,1,2,"other_plant"
2021,6,3,4,1,3,"other_plant"
2021,6,3,4,1,4,"other_plant"
2021,6,3,4,1,5,"other_litter"
2021,6,3,4,2,1,"other_plant"
2021,6,3,4,2,2,"other_plant"
2021,6,3,4,2,3,"other_litter"
2021,6,3,4,2,4,"other_litter"
2021,6,3,4,2,5,"other_plant"
2021,6,3,4,3,1,"other_plant"
2021,6,3,4,3,2,"other_plant"
2021,6,3,4,3,3,"other_litter"
2021,6,3,4,3,4,"other_plant"
2021,6,3,4,3,5,"other_plant"
2021,6,3,4,4,1,"other_plant"
2021,6,3,4,4,2,"other_litter"
2021,6,3,4,4,3,"other_plant"
2021,6,3,4,4,4,"other_plant"
2021,6,3,4,4,5,"other_litter"
2021,6,3,4,5,1,"other_plant"
2021,6,3,4,5,2,"other_plant"
2021,6,3,4,5,3,"other_plant"
2021,6,3,4,5,4,"other_plant"
2021,6,3,4,5,5,"other_plant"
2021,6,3,5,1,1,"other_plant"
2021,6,3,5,1,2,"other_plant"
2021,6,3,5,1,3,"other_plant"
2021,6,3,5,1,4,"other_plant"
2021,6,3,5,1,5,"other_plant"
2021,6,3,5,2,1,"other_plant"
2021,6,3,5,2,2,"other_plant"
2021,6,3,5,2,3,"other_plant"
2021,6,3,5,2,4,"other_plant"
2021,6,3,5,2,5,"other_plant"
2021,6,3,5,3,1,"other_plant"
2021,6,3,5,3,2,"other_plant"
2021,6,3,5,3,3,"other_plant"
2021,6,3,5,3,4,"other_plant"
2021,6,3,5,3,5,"other_plant"
2021,6,3,5,4,1,"other_plant"
2021,6,3,5,4,2,"other_plant"
2021,6,3,5,4,3,"other_plant"
2021,6,3,5,4,4,"other_plant"
2021,6,3,5,4,5,"other_plant"
2021,6,3,5,5,1,"other_plant"
2021,6,3,5,5,2,"other_plant"
2021,6,3,5,5,3,"other_plant"
2021,6,3,5,5,4,"other_plant"
2021,6,3,5,5,5,"other_plant"
2021,6,4,1,1,1,"other_plant"
2021,6,4,1,1,2,"other_litter"
2021,6,4,1,1,3,"other_plant"
2021,6,4,1,1,4,"other_litter"
2021,6,4,1,1,5,"other_plant"
2021,6,4,1,2,1,"other_plant"
2021,6,4,1,2,2,"other_plant"
2021,6,4,1,2,3,"other_plant"
2021,6,4,1,2,4,"other_plant"
2021,6,4,1,2,5,"other_plant"
2021,6,4,1,3,1,"other_plant"
2021,6,4,1,3,2,"other_plant"
2021,6,4,1,3,3,"other_litter"
2021,6,4,1,3,4,"other_litter"
2021,6,4,1,3,5,"other_plant"
2021,6,4,1,4,1,"other_plant"
2021,6,4,1,4,2,"other_plant"
2021,6,4,1,4,3,"other_litter"
2021,6,4,1,4,4,"other_plant"
2021,6,4,1,4,5,"other_litter"
2021,6,4,1,5,1,"other_plant"
2021,6,4,1,5,2,"other_plant"
2021,6,4,1,5,3,"other_plant"
2021,6,4,1,5,4,"other_litter"
2021,6,4,1,5,5,"other_plant"
2021,6,4,2,1,1,"other_litter"
2021,6,4,2,1,2,"other_plant"
2021,6,4,2,1,3,"other_plant"
2021,6,4,2,1,4,"other_plant"
2021,6,4,2,1,5,"other_plant"
2021,6,4,2,2,1,"other_plant"
2021,6,4,2,2,2,"other_plant"
2021,6,4,2,2,3,"other_plant"
2021,6,4,2,2,4,"other_plant"
2021,6,4,2,2,5,"other_plant"
2021,6,4,2,3,1,"other_plant"
2021,6,4,2,3,2,"other_plant"
2021,6,4,2,3,3,"other_plant"
2021,6,4,2,3,4,"other_plant"
2021,6,4,2,3,5,"other_plant"
2021,6,4,2,4,1,"other_plant"
2021,6,4,2,4,2,"other_plant"
2021,6,4,2,4,3,"other_plant"
2021,6,4,2,4,4,"other_plant"
2021,6,4,2,4,5,"other_plant"
2021,6,4,2,5,1,"other_plant"
2021,6,4,2,5,2,"other_litter"
2021,6,4,2,5,3,"other_plant"
2021,6,4,2,5,4,"bare_ground"
2021,6,4,2,5,5,"other_plant"
2021,6,4,3,1,1,"other_litter"
2021,6,4,3,1,2,"other_plant"
2021,6,4,3,1,3,"other_plant"
2021,6,4,3,1,4,"other_litter"
2021,6,4,3,1,5,"other_litter"
2021,6,4,3,2,1,"other_plant"
2021,6,4,3,2,2,"other_plant"
2021,6,4,3,2,3,"other_plant"
2021,6,4,3,2,4,"other_plant"
2021,6,4,3,2,5,"other_litter"
2021,6,4,3,3,1,"cheatgrass_plant"
2021,6,4,3,3,2,"bare_ground"
2021,6,4,3,3,3,"bare_ground"
2021,6,4,3,3,4,"other_plant"
2021,6,4,3,3,5,"other_plant"
2021,6,4,3,4,1,"other_litter"
2021,6,4,3,4,2,"cheatgrass_litter"
2021,6,4,3,4,3,"other_plant"
2021,6,4,3,4,4,"other_plant"
2021,6,4,3,4,5,"cheatgrass_litter"
2021,6,4,3,5,1,"other_litter"
2021,6,4,3,5,2,"other_litter"
2021,6,4,3,5,3,"other_litter"
2021,6,4,3,5,4,"other_plant"
2021,6,4,3,5,5,"cheatgrass_plant"
2021,6,4,4,1,1,"other_litter"
2021,6,4,4,1,2,"cheatgrass_litter"
2021,6,4,4,1,3,"cheatgrass_litter"
2021,6,4,4,1,4,"cheatgrass_litter"
2021,6,4,4,1,5,"cheatgrass_plant"
2021,6,4,4,2,1,"other_plant"
2021,6,4,4,2,2,"cheatgrass_plant"
2021,6,4,4,2,3,"cheatgrass_plant"
2021,6,4,4,2,4,"cheatgrass_litter"
2021,6,4,4,2,5,"cheatgrass_plant"
2021,6,4,4,3,1,"cheatgrass_plant"
2021,6,4,4,3,2,"cheatgrass_litter"
2021,6,4,4,3,3,"cheatgrass_litter"
2021,6,4,4,3,4,"cheatgrass_plant"
2021,6,4,4,3,5,"other_plant"
2021,6,4,4,4,1,"cheatgrass_plant"
2021,6,4,4,4,2,"cheatgrass_litter"
2021,6,4,4,4,3,"cheatgrass_plant"
2021,6,4,4,4,4,"cheatgrass_plant"
2021,6,4,4,4,5,"cheatgrass_plant"
2021,6,4,4,5,1,"cheatgrass_plant"
2021,6,4,4,5,2,"cheatgrass_plant"
2021,6,4,4,5,3,"cheatgrass_plant"
2021,6,4,4,5,4,"cheatgrass_litter"
2021,6,4,4,5,5,"other_plant"
2021,6,4,5,1,1,"other_plant"
2021,6,4,5,1,2,"other_plant"
2021,6,4,5,1,3,"other_plant"
2021,6,4,5,1,4,"other_plant"
2021,6,4,5,1,5,"other_plant"
2021,6,4,5,2,1,"other_plant"
2021,6,4,5,2,2,"other_plant"
2021,6,4,5,2,3,"other_plant"
2021,6,4,5,2,4,"other_plant"
2021,6,4,5,2,5,"other_plant"
2021,6,4,5,3,1,"other_plant"
2021,6,4,5,3,2,"other_plant"
2021,6,4,5,3,3,"other_plant"
2021,6,4,5,3,4,"other_plant"
2021,6,4,5,3,5,"other_plant"
2021,6,4,5,4,1,"other_plant"
2021,6,4,5,4,2,"other_plant"
2021,6,4,5,4,3,"other_plant"
2021,6,4,5,4,4,"other_plant"
2021,6,4,5,4,5,"other_plant"
2021,6,4,5,5,1,"other_plant"
2021,6,4,5,5,2,"other_plant"
2021,6,4,5,5,3,"other_plant"
2021,6,4,5,5,4,"other_plant"
2021,6,4,5,5,5,"other_plant"
2021,6,5,1,1,1,"other_plant"
2021,6,5,1,1,2,"other_plant"
2021,6,5,1,1,3,"other_litter"
2021,6,5,1,1,4,"other_plant"
2021,6,5,1,1,5,"other_plant"
2021,6,5,1,2,1,"other_plant"
2021,6,5,1,2,2,"other_plant"
2021,6,5,1,2,3,"other_plant"
2021,6,5,1,2,4,"other_plant"
2021,6,5,1,2,5,"other_litter"
2021,6,5,1,3,1,"other_plant"
2021,6,5,1,3,2,"other_plant"
2021,6,5,1,3,3,"other_plant"
2021,6,5,1,3,4,"bare_ground"
2021,6,5,1,3,5,"other_litter"
2021,6,5,1,4,1,"other_plant"
2021,6,5,1,4,2,"other_plant"
2021,6,5,1,4,3,"other_plant"
2021,6,5,1,4,4,"other_plant"
2021,6,5,1,4,5,"other_litter"
2021,6,5,1,5,1,"other_litter"
2021,6,5,1,5,2,"other_plant"
2021,6,5,1,5,3,"other_plant"
2021,6,5,1,5,4,"other_plant"
2021,6,5,1,5,5,"other_plant"
2021,6,5,2,1,1,"bare_ground"
2021,6,5,2,1,2,"other_plant"
2021,6,5,2,1,3,"bare_ground"
2021,6,5,2,1,4,"other_plant"
2021,6,5,2,1,5,"other_plant"
2021,6,5,2,2,1,"other_plant"
2021,6,5,2,2,2,"other_plant"
2021,6,5,2,2,3,"bare_ground"
2021,6,5,2,2,4,"other_plant"
2021,6,5,2,2,5,"other_plant"
2021,6,5,2,3,1,"other_plant"
2021,6,5,2,3,2,"other_plant"
2021,6,5,2,3,3,"other_plant"
2021,6,5,2,3,4,"other_plant"
2021,6,5,2,3,5,"other_litter"
2021,6,5,2,4,1,"other_plant"
2021,6,5,2,4,2,"other_plant"
2021,6,5,2,4,3,"other_plant"
2021,6,5,2,4,4,"other_plant"
2021,6,5,2,4,5,"other_plant"
2021,6,5,2,5,1,"other_plant"
2021,6,5,2,5,2,"other_plant"
2021,6,5,2,5,3,"other_plant"
2021,6,5,2,5,4,"other_plant"
2021,6,5,2,5,5,"other_plant"
2021,6,5,3,1,1,"other_plant"
2021,6,5,3,1,2,"other_plant"
2021,6,5,3,1,3,"other_plant"
2021,6,5,3,1,4,"other_plant"
2021,6,5,3,1,5,"other_plant"
2021,6,5,3,2,1,"other_plant"
2021,6,5,3,2,2,"other_plant"
2021,6,5,3,2,3,"other_plant"
2021,6,5,3,2,4,"other_plant"
2021,6,5,3,2,5,"other_plant"
2021,6,5,3,3,1,"other_plant"
2021,6,5,3,3,2,"other_plant"
2021,6,5,3,3,3,"other_litter"
2021,6,5,3,3,4,"other_plant"
2021,6,5,3,3,5,"other_plant"
2021,6,5,3,4,1,"other_plant"
2021,6,5,3,4,2,"other_litter"
2021,6,5,3,4,3,"other_litter"
2021,6,5,3,4,4,"other_plant"
2021,6,5,3,4,5,"other_plant"
2021,6,5,3,5,1,"other_plant"
2021,6,5,3,5,2,"other_plant"
2021,6,5,3,5,3,"other_plant"
2021,6,5,3,5,4,"other_plant"
2021,6,5,3,5,5,"other_plant"
2021,6,5,4,1,1,"other_plant"
2021,6,5,4,1,2,"other_plant"
2021,6,5,4,1,3,"bare_ground"
2021,6,5,4,1,4,"other_plant"
2021,6,5,4,1,5,"other_plant"
2021,6,5,4,2,1,"other_plant"
2021,6,5,4,2,2,"other_litter"
2021,6,5,4,2,3,"other_plant"
2021,6,5,4,2,4,"other_litter"
2021,6,5,4,2,5,"other_litter"
2021,6,5,4,3,1,"other_litter"
2021,6,5,4,3,2,"other_plant"
2021,6,5,4,3,3,"other_plant"
2021,6,5,4,3,4,"other_litter"
2021,6,5,4,3,5,"bare_ground"
2021,6,5,4,4,1,"other_plant"
2021,6,5,4,4,2,"other_litter"
2021,6,5,4,4,3,"bare_ground"
2021,6,5,4,4,4,"other_litter"
2021,6,5,4,4,5,"other_litter"
2021,6,5,4,5,1,"other_plant"
2021,6,5,4,5,2,"other_litter"
2021,6,5,4,5,3,"other_litter"
2021,6,5,4,5,4,"other_plant"
2021,6,5,4,5,5,"other_plant"
2021,6,5,5,1,1,"bare_ground"
2021,6,5,5,1,2,"other_plant"
2021,6,5,5,1,3,"bare_ground"
2021,6,5,5,1,4,"other_plant"
2021,6,5,5,1,5,"other_litter"
2021,6,5,5,2,1,"other_plant"
2021,6,5,5,2,2,"other_plant"
2021,6,5,5,2,3,"other_plant"
2021,6,5,5,2,4,"other_litter"
2021,6,5,5,2,5,"other_plant"
2021,6,5,5,3,1,"other_plant"
2021,6,5,5,3,2,"bare_ground"
2021,6,5,5,3,3,"other_litter"
2021,6,5,5,3,4,"bare_ground"
2021,6,5,5,3,5,"bare_ground"
2021,6,5,5,4,1,"other_plant"
2021,6,5,5,4,2,"bare_ground"
2021,6,5,5,4,3,"other_plant"
2021,6,5,5,4,4,"other_plant"
2021,6,5,5,4,5,"bare_ground"
2021,6,5,5,5,1,"other_litter"
2021,6,5,5,5,2,"bare_ground"
2021,6,5,5,5,3,"other_litter"
2021,6,5,5,5,4,"other_plant"
2021,6,5,5,5,5,"bare_ground"
2021,6,6,1,1,1,"other_plant"
2021,6,6,1,1,2,"other_litter"
2021,6,6,1,1,3,"other_plant"
2021,6,6,1,1,4,"other_plant"
2021,6,6,1,1,5,"other_plant"
2021,6,6,1,2,1,"other_litter"
2021,6,6,1,2,2,"other_litter"
2021,6,6,1,2,3,"other_litter"
2021,6,6,1,2,4,"other_litter"
2021,6,6,1,2,5,"other_litter"
2021,6,6,1,3,1,"other_plant"
2021,6,6,1,3,2,"other_plant"
2021,6,6,1,3,3,"other_plant"
2021,6,6,1,3,4,"other_litter"
2021,6,6,1,3,5,"other_litter"
2021,6,6,1,4,1,"other_plant"
2021,6,6,1,4,2,"other_plant"
2021,6,6,1,4,3,"other_litter"
2021,6,6,1,4,4,"other_litter"
2021,6,6,1,4,5,"other_plant"
2021,6,6,1,5,1,"other_plant"
2021,6,6,1,5,2,"other_plant"
2021,6,6,1,5,3,"other_plant"
2021,6,6,1,5,4,"other_plant"
2021,6,6,1,5,5,"other_plant"
2021,6,6,2,1,1,"other_plant"
2021,6,6,2,1,2,"other_plant"
2021,6,6,2,1,3,"other_plant"
2021,6,6,2,1,4,"bare_ground"
2021,6,6,2,1,5,"bare_ground"
2021,6,6,2,2,1,"other_litter"
2021,6,6,2,2,2,"bare_ground"
2021,6,6,2,2,3,"bare_ground"
2021,6,6,2,2,4,"other_litter"
2021,6,6,2,2,5,"other_litter"
2021,6,6,2,3,1,"other_litter"
2021,6,6,2,3,2,"other_plant"
2021,6,6,2,3,3,"bare_ground"
2021,6,6,2,3,4,"other_litter"
2021,6,6,2,3,5,"other_litter"
2021,6,6,2,4,1,"other_plant"
2021,6,6,2,4,2,"bare_ground"
2021,6,6,2,4,3,"other_plant"
2021,6,6,2,4,4,"other_litter"
2021,6,6,2,4,5,"other_litter"
2021,6,6,2,5,1,"bare_ground"
2021,6,6,2,5,2,"bare_ground"
2021,6,6,2,5,3,"bare_ground"
2021,6,6,2,5,4,"other_plant"
2021,6,6,2,5,5,"other_plant"
2021,6,6,3,1,1,"bare_ground"
2021,6,6,3,1,2,"other_plant"
2021,6,6,3,1,3,"bare_ground"
2021,6,6,3,1,4,"other_plant"
2021,6,6,3,1,5,"other_plant"
2021,6,6,3,2,1,"bare_ground"
2021,6,6,3,2,2,"other_plant"
2021,6,6,3,2,3,"other_plant"
2021,6,6,3,2,4,"bare_ground"
2021,6,6,3,2,5,"other_plant"
2021,6,6,3,3,1,"bare_ground"
2021,6,6,3,3,2,"other_plant"
2021,6,6,3,3,3,"bare_ground"
2021,6,6,3,3,4,"bare_ground"
2021,6,6,3,3,5,"bare_ground"
2021,6,6,3,4,1,"other_litter"
2021,6,6,3,4,2,"other_plant"
2021,6,6,3,4,3,"bare_ground"
2021,6,6,3,4,4,"bare_ground"
2021,6,6,3,4,5,"other_litter"
2021,6,6,3,5,1,"other_litter"
2021,6,6,3,5,2,"bare_ground"
2021,6,6,3,5,3,"bare_ground"
2021,6,6,3,5,4,"bare_ground"
2021,6,6,3,5,5,"other_litter"
2021,6,6,4,1,1,"other_litter"
